,timestamp,eda,eda_filtered
3849,76990.0,10.319569029136511,9.666352543944708
3850,77010.0,10.243768789343683,9.67310733212599
3851,77030.0,9.892481005760358,9.67899197479688
3852,77050.0,10.269618730687986,9.684545696954888
3853,77070.0,9.977157113082518,9.68913839173591
3854,77090.0,10.296461956881181,9.69314697197052
3855,77110.0,10.296461956881181,9.6961773697163
3856,77130.0,10.20864001098535,9.6987133192663
3857,77150.0,10.107382677582931,9.700713978141792
3858,77170.0,10.103253675910352,9.702193063189446
3859,77190.0,9.993476243540563,9.702726206382223
3860,77210.0,10.191075621806183,9.70271847601633
3861,77230.0,10.33534583967556,9.702472498327396
3862,77250.0,10.29137056989361,9.7018334044655
3863,77270.0,10.370436837966844,9.700579389918824
3864,77290.0,9.947662085758665,9.698789533048904
3865,77310.0,9.91049763154578,9.696317801273402
3866,77330.0,10.0608064020607,9.693968190047071
3867,77350.0,10.510323312250257,9.690993217922106
3868,77370.0,10.324356916277148,9.687765288966329
3869,77390.0,10.510323312250257,9.684041067121912
3870,77410.0,9.892481005760358,9.680072266889635
3871,77430.0,10.176413084183835,9.675803241317595
3872,77450.0,9.946206423716001,9.671322285904075
3873,77470.0,10.483460603272436,9.666717770639256
3874,77490.0,10.4188780553427,9.662393122791677
3875,77510.0,10.370436837966844,9.657630716553236
3876,77530.0,9.892481005760358,9.652596794616677
3877,77550.0,9.892481005760358,9.64795057978423
3878,77570.0,10.195466719100976,9.642639832538027
3879,77590.0,10.296461956881181,9.637767726336154
3880,77610.0,10.296461956881181,9.632794827712706
3881,77630.0,10.304375876753625,9.627955292494907
3882,77650.0,10.36155019547177,9.6232061972751
3883,77670.0,10.71376365826506,9.618400188744666
3884,77690.0,10.334398475188806,9.613730095393525
3885,77710.0,10.230243895491071,9.608974463248533
3886,77730.0,10.324356916277148,9.604440543455627
3887,77750.0,10.510323312250257,9.600443234936487
3888,77770.0,10.48242835285429,9.595988207867109
3889,77790.0,10.358838185530495,9.592273816191359
3890,77810.0,10.229131798361044,9.588072235948344
3891,77830.0,10.072647263614593,9.584697467939993
3892,77850.0,10.021198152945754,9.581067354558105
3893,77870.0,9.826052064337135,9.577770234783014
3894,77890.0,10.50511280757312,9.574603041310219
3895,77910.0,10.142113406270308,9.571747987134906
3896,77930.0,9.944180888448964,9.569227949299197
3897,77950.0,10.296461956881181,9.56668408636282
3898,77970.0,10.189089052108399,9.56473190907274
3899,77990.0,9.765158868032515,9.562322941073962
3900,78010.0,10.115385908881699,9.560196686444804
3901,78030.0,10.055285153924432,9.558328697601379
3902,78050.0,10.176413084183835,9.556578734167958
3903,78070.0,9.942310362347763,9.555183401672464
3904,78090.0,9.779101819739802,9.553730795868216
3905,78110.0,10.296461956881181,9.55253281879165
3906,78130.0,10.155946843447852,9.551438682878008
3907,78150.0,10.090663889400016,9.550183596839311
3908,78170.0,10.491726672652947,9.549359561316768
3909,78190.0,10.305760276679838,9.54879557445259
3910,78210.0,10.08051996860511,9.547858632855002
3911,78230.0,10.161801639840906,9.547119800592377
3912,78250.0,9.892481005760358,9.546580839905413
3913,78270.0,9.90370417743901,9.545767735937796
3914,78290.0,9.989142300643993,9.545157309487319
3915,78310.0,9.741756360227017,9.544622808968663
3916,78330.0,10.010146767283171,9.543685278044943
3917,78350.0,10.164247699611717,9.54315280886092
3918,78370.0,10.153298083850805,9.542234161092697
3919,78390.0,10.10890995126307,9.54154716627339
3920,78410.0,10.47383118852415,9.541020603521648
3921,78430.0,10.135402599722008,9.539839223448755
3922,78450.0,10.186285333848229,9.53870689571166
3923,78470.0,10.510323312250257,9.537360065587645
3924,78490.0,10.218857936309973,9.536447142423976
3925,78510.0,10.454533393458325,9.534819359710111
3926,78530.0,10.229131798361044,9.533149984572438
3927,78550.0,9.718859908858754,9.53136777060903
3928,78570.0,10.333655236075803,9.529863511037586
3929,78590.0,9.97110630352915,9.527747929067719
3930,78610.0,10.296461956881181,9.525118889804848
3931,78630.0,10.471439429455879,9.523066026226452
3932,78650.0,9.90370417743901,9.519955952702833
3933,78670.0,9.90370417743901,9.517279805638214
3934,78690.0,10.296461956881181,9.514231131081969
3935,78710.0,9.828819936896437,9.510638494591609
3936,78730.0,10.030347359596641,9.507378035069296
3937,78750.0,10.296461956881181,9.503549817987299
3938,78770.0,10.180141310044,9.499392865181358
3939,78790.0,9.892481005760358,9.495099224747989
3940,78810.0,9.892481005760358,9.490451905126722
3941,78830.0,10.510323312250257,9.485827517443667
3942,78850.0,10.352951028681417,9.480991088024917
3943,78870.0,10.142675351758593,9.475195685320648
3944,78890.0,9.817748446659232,9.46971041945502
3945,78910.0,10.090663889400016,9.464000824042813
3946,78930.0,10.260670988623588,9.457886578275875
3947,78950.0,9.97110630352915,9.451631902816004
3948,78970.0,9.901097652875125,9.444570005585014
3949,78990.0,10.07343059517048,9.437975203480352
3950,79010.0,10.245012440010889,9.430534898332219
3951,79030.0,10.194835847145505,9.423198059715133
3952,79050.0,9.51732844890766,9.415635216633365
3953,79070.0,9.925511486366968,9.40762553205324
3954,79090.0,10.090663889400016,9.399376064821212
3955,79110.0,10.262796877621113,9.391063785163501
3956,79130.0,9.926146085020426,9.38215683861603
3957,79150.0,10.047580653826177,9.373409382583898
3958,79170.0,10.161801639840906,9.364445373297848
3959,79190.0,10.296461956881181,9.355133940831019
3960,79210.0,9.618954558643336,9.345511179026868
3961,79230.0,9.803019387924618,9.335515772970439
3962,79250.0,10.019906418448848,9.325821519976216
